Identifier	Character	Dialogue	Filename	Line Number	Ren'Py Script
walking_through_hallways_854dab5b	ro	I'm actually the chaperone in charge of all student events.	game/v7/v7.rpy	9610	ro "[what]"
walking_through_hallways_4ea89120	u	That's cool. The head honcho.	game/v7/v7.rpy	9615	u "[what]"
walking_through_hallways_169e583b	ro	*Chuckles* I guess you can put it that way.	game/v7/v7.rpy	9620	ro "[what]"
walking_through_hallways_c00691a6	ro	This is probably one of the only exciting things I have going on lately.	game/v7/v7.rpy	9626	ro "[what]"
walking_through_hallways_901c6960	u	Really? Why's that?	game/v7/v7.rpy	9631	u "[what]"
walking_through_hallways_fe49e102	ro	Oh never mind. Not trying to give myself a pity party! Haha.	game/v7/v7.rpy	9636	ro "[what]"
walking_through_hallways_19d00f4e	u	That's all right. I can listen.	game/v7/v7.rpy	9641	u "[what]"
walking_through_hallways_2b2e0208	ro	No, they're my issues, but thanks. I really do enjoy doing these events for the students.	game/v7/v7.rpy	9646	ro "[what]"
walking_through_hallways_75aa6773	u	That's good.	game/v7/v7.rpy	9651	u "[what]"
walking_through_hallways_807ea6dc	ro	Alright well I better get back to this. Still so much to do!	game/v7/v7.rpy	9656	ro "[what]"
walking_through_hallways_a0ef91a6	u	Okay. Well you have a good day Ms. Rose.	game/v7/v7.rpy	9661	u "[what]"
walking_through_hallways_e6f483f0	ro	You too, [name].	game/v7/v7.rpy	9666	ro "[what]"
v7_homecoming_0c0681a5	u	(Probably should get going to Amber's soon.)	game/v7/v7.rpy	9703	u "[what]"
v7_homecoming_d763b96b	u	(I don't know about doing drugs. Molly? Fuck, I don't know...)	game/v7/v7.rpy	9705	u "[what]"
v7_homecoming_b01d6037	u	(I've never done anything like this, but I guess if there's ever a time to do it, it's now.)	game/v7/v7.rpy	9707	u "[what]"
v7_homecoming_b2c0fe8d	u	(I should probably start getting my suit on and get ready for homecoming.)	game/v7/v7.rpy	9712	u "[what]"
v7_homecoming_9ef914e0	u	(Time to pick up Chloe. Can't believe she's actually my date...)	game/v7/v7.rpy	9723	u "[what]"
v7_homecoming_1df8e6c3	u	(Time to pick up Emily. Let's hope this goes well...)	game/v7/v7.rpy	9728	u "[what]"
v7_homecoming_ca7d639f	u	(Time to pick up Lauren. I bet she looks stunning in her dress...)	game/v7/v7.rpy	9733	u "[what]"
v7_homecoming_76e5392e	u	(Time to pick up Penelope. She's gonna make a great date...)	game/v7/v7.rpy	9738	u "[what]"
v7_homecoming_93462a9b	u	(Time to pick up Riley. This is gonna be an amazing night...)	game/v7/v7.rpy	9743	u "[what]"
v7_homecoming_91c0286e	u	(I'm sure going without a date has a lot of advantages...)	game/v7/v7.rpy	9748	u "[what]"
amberhocodate_b4145ca5	am	Hey, you ready to party or what?	game/v7/v7.rpy	9785	am "[what]"
amberhocodate_c6901fd2	u	Uhm... yeah.	game/v7/v7.rpy	9790	u "[what]"
amberhocodate_a411e848	am	Well come in then.	game/v7/v7.rpy	9795	am "[what]"
amberhocodate_b2c17280	am	Picked these up yesterday. Heard they're good.	game/v7/v7.rpy	9813	am "[what]"
amberhocodate_67de18d5	u	You've never done them?	game/v7/v7.rpy	9818	u "[what]"
amberhocodate_02c3e362	am	I mean I've done plenty of pills, just not these particular ones. *Laughs*	game/v7/v7.rpy	9823	am "[what]"
amberhocodate_45930479	u	What exactly happens when you take them?	game/v7/v7.rpy	9828	u "[what]"
amberhocodate_c3856156	am	You've never taken Molly before?	game/v7/v7.rpy	9833	am "[what]"
amberhocodate_53cecf6b	u	Uh... no, not really.	game/v7/v7.rpy	9838	u "[what]"
amberhocodate_3df896b8	am	It's hard to describe. Imagine that all of your negative feelings go away. Also, rubbing your face on the floor feels really good.	game/v7/v7.rpy	9843	am "[what]"
amberhocodate_11aa23ce	u	Haha, okay. I guess let's just get it over with.	game/v7/v7.rpy	9848	u "[what]"
amberhocodate_e695c614	am	Don't worry so much. You're gonna love it.	game/v7/v7.rpy	9853	am "[what]"
v7_nsfwSkipLabel5_bec8eb34	u	Now what?	game/v7/v7.rpy	9865	u "[what]"
v7_nsfwSkipLabel5_6ef44660	am	Now we wait, it takes a few minutes to set in.	game/v7/v7.rpy	9870	am "[what]"
v7_nsfwSkipLabel5_33e3dcfc	u	Oh alright.	game/v7/v7.rpy	9875	u "[what]"
v7_nsfwSkipLabel5_42a3c118	am	So you glad you missed out on homecoming?	game/v7/v7.rpy	9880	am "[what]"
v7_nsfwSkipLabel5_db2d50b5	u	Yeah I guess. Always got next year if I really wanna go. And this did sound a lot more exciting.	game/v7/v7.rpy	9885	u "[what]"
v7_nsfwSkipLabel5_395c5010	am	Trust me, this is gonna be so much better. You're about to have the most amazing experience.	game/v7/v7.rpy	9890	am "[what]"
v7_nsfwSkipLabel5_95a12780	u	I mean we could've done this any day though. How come you don't like dances?	game/v7/v7.rpy	9895	u "[what]"
v7_nsfwSkipLabel5_9ee8d97b	am	I mean that kinda stuff was exciting back in high school, but now I'm an adult. Just feels more suitable to do adult stuff, you know.	game/v7/v7.rpy	9900	am "[what]"
v7_nsfwSkipLabel5_6372ad97	u	Like drugs? Haha.	game/v7/v7.rpy	9905	u "[what]"
v7_nsfwSkipLabel5_4a311cae	am	Well yeah. No adults watching over you telling you what you can or can't do. Putting on whatever music you like. Essentially doing whatever you want.	game/v7/v7.rpy	9910	am "[what]"
v7_nsfwSkipLabel5_0698cd5c	u	Yeah I get it. Freedom.	game/v7/v7.rpy	9915	u "[what]"
v7_nsfwSkipLabel5_ab5dd991	am	Exactly. That reminds me.	game/v7/v7.rpy	9920	am "[what]"
v7_nsfwSkipLabel5_980e1710	u	Alriiight. I'm starting to get really excited now.	game/v7/v7.rpy	9939	u "[what]"
v7_nsfwSkipLabel5_96bad041	am	*Chuckles* The effects should kick in soon.	game/v7/v7.rpy	9944	am "[what]"
v7_nsfwSkipLabel5_db4d742f	am	But yeah. Freedom. Little would you know but I use to be a little angel back in my days. Haha.	game/v7/v7.rpy	9949	am "[what]"
v7_nsfwSkipLabel5_b898a6eb	u	What happened?	game/v7/v7.rpy	9954	u "[what]"
v7_nsfwSkipLabel5_4a2201eb	am	I decided to live! I was tired of trying to fit into my parents' ideas of who I should be. So I just said fuck it.	game/v7/v7.rpy	9959	am "[what]"
v7_nsfwSkipLabel5_4f1bba86	u	That's surprisingly wise, haha.	game/v7/v7.rpy	9964	u "[what]"
v7_nsfwSkipLabel5_d4a4c241	u	Woah...	game/v7/v7.rpy	9977	u "[what]"
v7_nsfwSkipLabel5_3b9c2be3	am	Oooh feeling something aren't you?	game/v7/v7.rpy	9982	am "[what]"
v7_nsfwSkipLabel5_f319d912	u	Yeah. Yeah, I think so. I feel kind of-	game/v7/v7.rpy	9987	u "[what]"
v7_nsfwSkipLabel5_0bad0342	am	Amazing. Am I right?	game/v7/v7.rpy	9992	am "[what]"
v7_nsfwSkipLabel5_f5e79f37	u	Yeah... amazing.	game/v7/v7.rpy	9997	u "[what]"
v7_nsfwSkipLabel5_f8a0f903	am	Lie down next to me.	game/v7/v7.rpy	10002	am "[what]"
v7_nsfwSkipLabel5_6cd2f39e	am	Just look at the ceiling for a bit.	game/v7/v7.rpy	10022	am "[what]"
v7_nsfwSkipLabel5_b8e40727	am	Doesn't it just have the best color ever?	game/v7/v7.rpy	10027	am "[what]"
v7_nsfwSkipLabel5_0391c364	u	Yeah... it does.	game/v7/v7.rpy	10029	u "[what]"
v7_nsfwSkipLabel5_00b33d7a	u	Honestly the ceiling just fits so perfectly into the room.	game/v7/v7.rpy	10031	u "[what]"
v7_nsfwSkipLabel5_a1ef46e9	am	I have never seen a better ceiling in my life.	game/v7/v7.rpy	10033	am "[what]"
v7_nsfwSkipLabel5_8569c4fa	u	*Chuckles*	game/v7/v7.rpy	10035	u "[what]"
v7_nsfwSkipLabel5_bfeb9615	am	Hold this.	game/v7/v7.rpy	10040	am "[what]"
v7_nsfwSkipLabel5_e371cbaf	u	It's so fluffy.	game/v7/v7.rpy	10045	u "[what]"
v7_nsfwSkipLabel5_f5ad5ae3	u	Man, this feels so good.	game/v7/v7.rpy	10050	u "[what]"
v7_nsfwSkipLabel5_897de339	am	I know, it's so nice, right?	game/v7/v7.rpy	10055	am "[what]"
v7_nsfwSkipLabel5_b556e454	am	Hold my hand.	game/v7/v7.rpy	10057	am "[what]"
v7_nsfwSkipLabel5_ef2f1671	u	What?	game/v7/v7.rpy	10059	u "[what]"
v7_nsfwSkipLabel5_201b6511	am	Trust me. It feels really good when you're high.	game/v7/v7.rpy	10064	am "[what]"
v7_nsfwSkipLabel5_e39bc94e	u	Woah... my hands are so sensitive.	game/v7/v7.rpy	10069	u "[what]"
v7_nsfwSkipLabel5_86b8d5b8	u	And your hands are so... soft.	game/v7/v7.rpy	10071	u "[what]"
v7_nsfwSkipLabel5_1c5507eb	am	Isn't it just the best?	game/v7/v7.rpy	10076	am "[what]"
v7_nsfwSkipLabel5_d0aae9ac	u	Yeah... it's incredible.	game/v7/v7.rpy	10081	u "[what]"
v7_nsfwSkipLabel5_2d9cfe9a	u	How do you keep your hands so soft?	game/v7/v7.rpy	10098	u "[what]"
v7_nsfwSkipLabel5_4d750afd	am	Uhm... lotion? *Laughs*	game/v7/v7.rpy	10103	am "[what]"
v7_nsfwSkipLabel5_24b22c24	u	Woah... that's crazy.	game/v7/v7.rpy	10108	u "[what]"
v7_nsfwSkipLabel5_79fb48c4	am	*Chuckles* Is it?	game/v7/v7.rpy	10113	am "[what]"
v7_nsfwSkipLabel5_960cd9ad	u	Yeaaaahhh...	game/v7/v7.rpy	10118	u "[what]"
v7_nsfwSkipLabel5_94693f2c	u	Man... you're soft everywhere.	game/v7/v7.rpy	10125	u "[what]"
v7_nsfwSkipLabel5_e5d751c2	am	*Laughs* Thanks.	game/v7/v7.rpy	10130	am "[what]"
v7_nsfwSkipLabel5_c09ff0c4	am	*Chuckles* Hey! What are you doing?	game/v7/v7.rpy	10135	am "[what]"
v7_nsfwSkipLabel5_3ec79a14	u	Uhm... just exploring.	game/v7/v7.rpy	10137	u "[what]"
v7_nsfwSkipLabel5_67817cb4	am	*Laughs* Exploring my belly button?	game/v7/v7.rpy	10142	am "[what]"
v7_nsfwSkipLabel5_eaf8e31c	u	What can I say? it feels good. *Laughs*	game/v7/v7.rpy	10147	u "[what]"
chloehocodate_f0907e79	no	Hey.	game/v7/v7.rpy	10169	no "[what]"
chloehocodate_76f27d0d	no	Chloeee! Your date's here.	game/v7/v7.rpy	10174	no "[what]"
chloehocodate_945e414e	cl	Come in, we're just pregaming.	game/v7/v7.rpy	10179	cl "[what]"
chloehocodate_b9c4fde3	u	Okay.	game/v7/v7.rpy	10181	u "[what]"
chloehocodate_abcfa314	cl	This is Lindsey by the way.	game/v7/v7.rpy	10187	cl "[what]"
chloehocodate_f90b5b01	cl	These are Lindsey and Aaron by the way.	game/v7/v7.rpy	10190	cl "[what]"
chloehocodate_815d74fd	u	Hey, guys.	game/v7/v7.rpy	10192	u "[what]"
chloehocodate_b11bafef	li	Heyyy!	game/v7/v7.rpy	10197	li "[what]"
chloehocodate_3a3a6c06	aa	What's up, player?	game/v7/v7.rpy	10202	aa "[what]"
chloehocodate_24039a7d	cl	Aubrey, you mind taking a picture before we get too wasted? *Laughs*	game/v7/v7.rpy	10207	cl "[what]"
chloehocodate_a6355c8e	au	Of course!	game/v7/v7.rpy	10212	au "[what]"
chloehocodate_d4200686	cl	Thanks!	game/v7/v7.rpy	10228	cl "[what]"
chloehocodate_393be352	aa	Shots everyone?	game/v7/v7.rpy	10233	aa "[what]"
chloehocodate_1810a111	cl	Is that even a question?	game/v7/v7.rpy	10238	cl "[what]"
chloehocodate_b5bb274d	au	To tonight!	game/v7/v7.rpy	10248	au "[what]"
chloehocodate_fd3b1d55	aa	Alriiight! Time for some beer pong!	game/v7/v7.rpy	10258	aa "[what]"
chloehocodate_ca1128d7	aa	What you say, bro? Boys versus girls?	game/v7/v7.rpy	10263	aa "[what]"
chloehocodate_06f2b288	u	Sure. Haha.	game/v7/v7.rpy	10268	u "[what]"
chloehocodate_d8913c1b	u	Nooo!	game/v7/v7.rpy	10295	u "[what]"
chloehocodate_8dddd8b8	au	Yesss!	game/v7/v7.rpy	10305	au "[what]"
chloehocodate_010e8ab2	aa	Come on, man. This is it. You make that and we win.	game/v7/v7.rpy	10335	aa "[what]"
chloehocodate_dd23ae99	aa	Hell yeah! That's how you fucking do it!	game/v7/v7.rpy	10345	aa "[what]"
chloehocodate_697114e3	au	His elbow was totally over the line!	game/v7/v7.rpy	10350	au "[what]"
chloehocodate_7ba4ab98	u	I don't know what you're talking about. We won fair and square. *Chuckles*	game/v7/v7.rpy	10355	u "[what]"
chloehocodate_4a24133f	cl	I think we have a bit more time before the limo arrives.	game/v7/v7.rpy	10360	cl "[what]"
chloehocodate_4bf9ba9e	cl	You guys wanna play would you rather?	game/v7/v7.rpy	10362	cl "[what]"
chloehocodate_1e27a395	u	Sure, but first you better drink the remaining beers. You're not getting away that easy.	game/v7/v7.rpy	10367	u "[what]"
chloehocodate_4ceaedce	cl	*Chuckles* Fine.	game/v7/v7.rpy	10372	cl "[what]"
chloehocodate_c1944db9	u	Also, did you say limo???	game/v7/v7.rpy	10377	u "[what]"
chloehocodate_10fe7b95	au	We might have seen that uber does limos while trying to order one... so now we're taking a limo to homecoming.	game/v7/v7.rpy	10382	au "[what]"
chloehocodate_3f1dfdeb	u	Holy shit, that's so cool! I've never been in a limo before.	game/v7/v7.rpy	10387	u "[what]"
chloehocodate_dda9fabe	aa	Hell yeah, bro. You wouldn't believe what it's like.	game/v7/v7.rpy	10392	aa "[what]"
chloehocodate_b33e86d9	u	Wait, have you actually been in one before?	game/v7/v7.rpy	10397	u "[what]"
chloehocodate_ecaa2e61	aa	Well... no. But, I did watch a lot of music videos.	game/v7/v7.rpy	10402	aa "[what]"
chloehocodate_99bd25a7	u	*Laughs* Fair enough.	game/v7/v7.rpy	10407	u "[what]"
chloehocodate_9828438a	cl	Okay guys, rules are simple.	game/v7/v7.rpy	10412	cl "[what]"
chloehocodate_38632999	cl	You ask someone a "Would you rather..."-question and after answering that person gets to ask the next question to someone else.	game/v7/v7.rpy	10417	cl "[what]"
chloehocodate_40026064	cl	I'ma start.	game/v7/v7.rpy	10419	cl "[what]"
chloehocodate_d59a4068	cl	[name], if you hadn't taken me to hoco, would you rather take Aubrey or Lindsey?	game/v7/v7.rpy	10424	cl "[what]"
chloehocodate_f2aa9848	u	*Laughs* Really? You're gonna start off like that?	game/v7/v7.rpy	10429	u "[what]"
chloehocodate_58cb7b99	li	Choose your answer wisely.	game/v7/v7.rpy	10434	li "[what]"
chloehocodate_d08f5459	u	I'm gonna go with Aubrey. Sorry, Lindsey.	game/v7/v7.rpy	10445	u "[what]"
chloehocodate_ede2791b	li	Unbelievable...	game/v7/v7.rpy	10450	li "[what]"
chloehocodate_e54de64a	au	This man's got taste!	game/v7/v7.rpy	10455	au "[what]"
chloehocodate_2d53bb82	u	I'm gonna go with Lindsey. Sorry, Aubrey.	game/v7/v7.rpy	10460	u "[what]"
chloehocodate_a877232b	au	You're ridiculous.	game/v7/v7.rpy	10465	au "[what]"
chloehocodate_497337f3	li	Watch out, Aaron.	game/v7/v7.rpy	10470	li "[what]"
chloehocodate_82a8549f	u	Okay, uhm... Aubrey.	game/v7/v7.rpy	10475	u "[what]"
chloehocodate_9bc8c823	au	Yes?	game/v7/v7.rpy	10480	au "[what]"
chloehocodate_a5013f0b	u	Would you rather have a threesome with two guys, or a guy and a girl?	game/v7/v7.rpy	10490	u "[what]"
chloehocodate_63b4bec4	aa	*Laughs* He's asking the important questions!	game/v7/v7.rpy	10495	aa "[what]"
chloehocodate_7566844c	au	I'd pick a guy and girl. I feel like that'd be the most fun. Two guys just seems like a lot of focus on me and I'd rather give than receive.	game/v7/v7.rpy	10500	au "[what]"
chloehocodate_8f4b204d	aa	*Laughs* I may have picked the wrong hoco date.	game/v7/v7.rpy	10505	aa "[what]"
chloehocodate_9826f4ad	li	Wow, Aaron...	game/v7/v7.rpy	10510	li "[what]"
chloehocodate_6118f2f8	u	Would you rather fight 100 hamster sized zebras or one zebra sized hamster?	game/v7/v7.rpy	10518	u "[what]"
chloehocodate_d7b612a9	au	*Laughs* Definitely 100 hamster sized zebras!	game/v7/v7.rpy	10523	au "[what]"
chloehocodate_a63416c9	aa	What??? You're crazy, zebras will destroy you. One giant hamster is the way to go!	game/v7/v7.rpy	10528	aa "[what]"
chloehocodate_3249af2f		*Honk*	game/v7/v7.rpy	10535	"[what]"
chloehocodate_5bae26f6	cl	Oh, the limo must be here!	game/v7/v7.rpy	10540	cl "[what]"
chloehocodate_d8f82fd8	aa	This is the life!	game/v7/v7.rpy	10545	aa "[what]"
chloehocodate_846daf4f	cl	So? What do you think?	game/v7/v7.rpy	10550	cl "[what]"
chloehocodate_7cb529fd	u	Sitting in a limo next to the most stunning girl I've ever seen... can't get better than this.	game/v7/v7.rpy	10555	u "[what]"
chloehocodate_44125fc3	cl	Awww!	game/v7/v7.rpy	10560	cl "[what]"
chloehocodate_a0794562	u	And then on the other side of me, you're sitting. So that's really cool too.	game/v7/v7.rpy	10570	u "[what]"
chloehocodate_820c1f17	cl	*Laughs* Oh wow! You're unbelievable.	game/v7/v7.rpy	10575	cl "[what]"
chloehocodate_1d6e2a50	u	We'll make this the best night ever.	game/v7/v7.rpy	10580	u "[what]"
chloehocodate_09819fa9	cl	*Smirks* I think we will!	game/v7/v7.rpy	10585	cl "[what]"
chloehocodate_24eac876	cl	Can't believe I got out of decorating most of this.	game/v7/v7.rpy	10594	cl "[what]"
chloehocodate_09332657	u	What do you mean?	game/v7/v7.rpy	10599	u "[what]"
chloehocodate_854e11c6	cl	Well I had to find someone to jump in for me since I'm head of the events committee.	game/v7/v7.rpy	10604	cl "[what]"
chloehocodate_c62fa2fe	u	Wait why couldn't you help decorating?	game/v7/v7.rpy	10609	u "[what]"
chloehocodate_dcc0d3e3	cl	Cause I wanted to spend the entire night with you, dumbo! *Chuckles*	game/v7/v7.rpy	10614	cl "[what]"
chloehocodate_f8c00fdb	u	*Laughs* Oh, now I get it. What can I say, I'm a lucky guy.	game/v7/v7.rpy	10619	u "[what]"
chloehocodate_06dcb8b5	cl	Yeah, you are. Wanna go take some pictures?	game/v7/v7.rpy	10624	cl "[what]"
chloehocodate_46fbc1f2	u	100 percent.	game/v7/v7.rpy	10629	u "[what]"
chloehocodate_86347a12	cl	Wanna dance?	game/v7/v7.rpy	10667	cl "[what]"
chloehocodate_fbb03122	u	Sure, let's go.	game/v7/v7.rpy	10672	u "[what]"
chloehocodate_5f3b5fab	u	I'm gonna say hi to my friends real quick, if you don't mind.	game/v7/v7.rpy	10692	u "[what]"
chloehocodate_7856596e	cl	Yeah, of course. I'll be here dancing.	game/v7/v7.rpy	10697	cl "[what]"
emilyhocodate_cdcbf6e0	em	Heyyy!	game/v7/v7.rpy	10720	em "[what]"
emilyhocodate_06218105	u	Wow! You look... incredible.	game/v7/v7.rpy	10725	u "[what]"
emilyhocodate_ddddf0d7	em	Thank you!	game/v7/v7.rpy	10730	em "[what]"
emilyhocodate_ddb5fcf8	em	Come in.	game/v7/v7.rpy	10732	em "[what]"
emilyhocodate_e1d6cddf	u	This reminds me of our prom night.	game/v7/v7.rpy	10737	u "[what]"
emilyhocodate_cf2c4d03	em	*Chuckles* Let's not bring that up.	game/v7/v7.rpy	10742	em "[what]"
emilyhocodate_723ade99	u	Just saying, you all dressed up lookin beautiful. Me in a suit.	game/v7/v7.rpy	10747	u "[what]"
emilyhocodate_d0c2499c	em	Yeah, only now we're older aaaannnd we can drink with no parents around.	game/v7/v7.rpy	10752	em "[what]"
emilyhocodate_2609003c	u	Haha, yeah you're right about that.	game/v7/v7.rpy	10757	u "[what]"
emilyhocodate_80dab564	u	Jesus, you still drink from the bottle? You really haven't changed, haha.	game/v7/v7.rpy	10762	u "[what]"
emilyhocodate_125e4b7f	em	Your turn.	game/v7/v7.rpy	10767	em "[what]"
emilyhocodate_9132be30	u	*Winces* Oh god.	game/v7/v7.rpy	10777	u "[what]"
emilyhocodate_93fddf68	em	Oh come on, it's not that bad.	game/v7/v7.rpy	10782	em "[what]"
emilyhocodate_17b59cf2	u	I strongly disagree with that statement.	game/v7/v7.rpy	10787	u "[what]"
emilyhocodate_edac07d2	em	You should definitely be used to these things by now.	game/v7/v7.rpy	10792	em "[what]"
emilyhocodate_ea6a56df	u	*Laughs* Yeah... maybe I should be.	game/v7/v7.rpy	10797	u "[what]"
emilyhocodate_acff6c69	em	What do you think of my dress by the way?	game/v7/v7.rpy	10802	em "[what]"
emilyhocodate_3f4da93a	u	It looks amazing on you. I like this dress better than your prom dress.	game/v7/v7.rpy	10807	u "[what]"
emilyhocodate_cf90d5f6	em	You think? Or maybe you just miss me.	game/v7/v7.rpy	10812	em "[what]"
emilyhocodate_f7c73f6b	u	Maybe a bit of both.	game/v7/v7.rpy	10817	u "[what]"
emilyhocodate_992ac89f	em	Oh yeah, and when we get there, can we take a cute photo in the booth? No prom repeats please.	game/v7/v7.rpy	10838	em "[what]"
emilyhocodate_9ca7d617	u	What was wrong with our prom photos?	game/v7/v7.rpy	10843	u "[what]"
emilyhocodate_ef2f1671	u	What?	game/v7/v7.rpy	10850	u "[what]"
emilyhocodate_807083c2	em	Our prom photos sucked. You were so sweaty in all of them.	game/v7/v7.rpy	10855	em "[what]"
emilyhocodate_b10be41b	u	*Chuckles* I told you, I ate really hot chili right before they were taken.	game/v7/v7.rpy	10860	u "[what]"
emilyhocodate_e75f1ac0	em	*Laughs* Do you still know how to dance?	game/v7/v7.rpy	10865	em "[what]"
emilyhocodate_3fd21ced	u	Of course. Dancing is like riding a bicycle. You don't unlearn that.	game/v7/v7.rpy	10874	u "[what]"
emilyhocodate_cb76ede8	u	Especially not if you're as good as I am.	game/v7/v7.rpy	10876	u "[what]"
emilyhocodate_57b9272f	em	Show me then.	game/v7/v7.rpy	10881	em "[what]"
emilyhocodate_711dd9d2	u	I'm not sure... I haven't properly done couple dancing since high school.	game/v7/v7.rpy	10886	u "[what]"
emilyhocodate_f3a6972d	em	All the more reason to do a trial run.	game/v7/v7.rpy	10891	em "[what]"
emilyhocodate_cbbfa964	em	Let me just put on some music.	game/v7/v7.rpy	10901	em "[what]"
emilyhocodate_55e4ed4d	u	Alright, let's do this.	game/v7/v7.rpy	10908	u "[what]"
emilyhocodate_458bd428	em	I can work with this.	game/v7/v7.rpy	10923	em "[what]"
emilyhocodate_d8e23736	u	*Chuckles* Good, cause it's kinda late for you to back out.	game/v7/v7.rpy	10928	u "[what]"
